agent_id,task_type,capability_match,agent_current_load,agent_success_rate,task_complexity,duration_ms
agent_1,image_analysis,0,2,0.9265,1.8,13762
agent_3,code_generation,0,2,0.9381,1.5,10293
agent_3,text_processing,0,1,0.9318,1.0,6010
agent_1,text_processing,1,0,0.9384,1.0,1970
agent_3,text_processing,0,2,0.9258,1.0,6600
agent_2,image_analysis,0,0,0.9233,1.8,12496
agent_1,text_processing,1,3,0.9406,1.0,2860
agent_3,image_analysis,1,1,0.922,1.8,4030
agent_2,image_analysis,0,2,0.9666,1.8,18361
agent_2,data_analysis,0,1,0.9649,1.2,9748
agent_2,image_analysis,0,2,0.9553,1.8,16130
agent_2,text_processing,1,0,0.9344,1.0,2601
agent_3,code_generation,0,3,0.9251,1.5,11882
agent_1,data_analysis,1,0,0.9518,1.2,2516
agent_2,code_generation,1,3,0.9308,1.5,5083
agent_3,image_analysis,1,1,0.9819,1.8,3419
agent_2,code_generation,1,2,0.9659,1.5,4362
agent_2,data_analysis,0,0,0.9709,1.2,8081
agent_2,code_generation,1,1,0.9105,1.5,4480
agent_3,data_analysis,1,1,0.9474,1.2,2524
agent_3,code_generation,0,1,0.976,1.5,8411
agent_2,data_analysis,0,2,0.9881,1.2,10147
agent_1,image_analysis,0,2,0.9299,1.8,12737
agent_1,data_analysis,1,1,0.9568,1.2,2501
agent_3,code_generation,0,0,0.9828,1.5,7530
agent_2,text_processing,1,1,0.904,1.0,2523
agent_2,text_processing,1,0,0.9241,1.0,2449
agent_2,image_analysis,0,3,0.9098,1.8,19536
agent_1,image_analysis,0,0,0.974,1.8,11289
agent_2,code_generation,1,3,0.9882,1.5,4942
agent_2,data_analysis,0,2,0.9165,1.2,10694
agent_1,data_analysis,1,3,0.975,1.2,3765
agent_2,code_generation,1,3,0.9787,1.5,5363
agent_1,image_analysis,0,0,0.9553,1.8,11128
agent_3,text_processing,0,2,0.926,1.0,6353
agent_1,data_analysis,1,1,0.9399,1.2,2594
agent_2,data_analysis,0,3,0.9399,1.2,11588
agent_1,text_processing,1,3,0.966,1.0,2859
agent_3,data_analysis,1,3,0.9881,1.2,3386
agent_1,image_analysis,0,3,0.9461,1.8,15849
agent_1,image_analysis,0,1,0.9373,1.8,13215
agent_2,text_processing,1,1,0.9438,1.0,2518
agent_2,code_generation,1,3,0.9618,1.5,5632
agent_1,text_processing,1,0,0.9449,1.0,1936
agent_3,image_analysis,1,1,0.9238,1.8,3417
agent_1,text_processing,1,0,0.9706,1.0,2192
agent_3,data_analysis,1,0,0.9138,1.2,2265
agent_1,data_analysis,1,0,0.9,1.2,2601
agent_2,data_analysis,0,3,0.9858,1.2,11919
agent_1,text_processing,1,0,0.9077,1.0,1890
agent_1,data_analysis,1,3,0.97,1.2,3544
agent_3,image_analysis,1,2,0.9422,1.8,3915
agent_1,code_generation,0,0,0.9722,1.5,8253
agent_2,code_generation,1,3,0.973,1.5,4995
agent_1,text_processing,1,2,0.9861,1.0,2816
agent_3,data_analysis,1,2,0.9847,1.2,2565
agent_1,image_analysis,0,1,0.9874,1.8,13036
agent_1,text_processing,1,2,0.9316,1.0,2612
agent_3,text_processing,0,1,0.9281,1.0,6720
agent_1,data_analysis,1,2,0.975,1.2,2828
agent_1,code_generation,0,0,0.9818,1.5,8386
agent_2,code_generation,1,3,0.9577,1.5,5371
agent_3,image_analysis,1,1,0.9327,1.8,3536
agent_3,image_analysis,1,0,0.9071,1.8,3020
agent_2,text_processing,1,0,0.9005,1.0,2577
agent_1,text_processing,1,2,0.9562,1.0,2421
agent_2,code_generation,1,3,0.9761,1.5,5009
agent_2,code_generation,1,0,0.9883,1.5,3255
agent_2,data_analysis,0,3,0.9632,1.2,12339
agent_3,image_analysis,1,3,0.9032,1.8,4404
agent_1,image_analysis,0,0,0.9428,1.8,10691
agent_1,image_analysis,0,2,0.9841,1.8,12664
agent_3,code_generation,0,3,0.9255,1.5,11730
agent_1,code_generation,0,3,0.9425,1.5,12305
agent_2,text_processing,1,3,0.9869,1.0,3487
agent_3,image_analysis,1,0,0.9106,1.8,3243
agent_2,data_analysis,0,1,0.9185,1.2,9230
agent_2,image_analysis,0,2,0.913,1.8,17511
agent_2,image_analysis,0,1,0.9794,1.8,14547
agent_2,image_analysis,0,3,0.9248,1.8,19345
agent_1,text_processing,1,1,0.9158,1.0,2363
agent_3,image_analysis,1,0,0.9517,1.8,3416
agent_1,text_processing,1,1,0.9214,1.0,2293
agent_3,text_processing,0,3,0.9685,1.0,7152
agent_2,code_generation,1,0,0.9219,1.5,3851
agent_1,data_analysis,1,3,0.9825,1.2,3196
agent_2,text_processing,1,0,0.9034,1.0,2323
agent_3,code_generation,0,1,0.9555,1.5,9877
agent_3,data_analysis,1,2,0.9549,1.2,2693
agent_2,text_processing,1,2,0.9011,1.0,2922
agent_1,code_generation,0,3,0.9726,1.5,13428
agent_3,text_processing,0,2,0.9239,1.0,6836
agent_2,code_generation,1,3,0.9775,1.5,4720
agent_3,image_analysis,1,0,0.9863,1.8,3193
agent_3,text_processing,0,3,0.9499,1.0,7243
agent_3,code_generation,0,2,0.9858,1.5,11140
agent_1,code_generation,0,1,0.9659,1.5,10511
agent_2,data_analysis,0,2,0.9183,1.2,11952
agent_1,text_processing,1,1,0.9115,1.0,2226
agent_2,data_analysis,0,0,0.9333,1.2,8531
agent_1,code_generation,0,3,0.9713,1.5,13656
agent_3,code_generation,0,0,0.9282,1.5,7294
agent_1,data_analysis,1,2,0.9116,1.2,2838
agent_2,data_analysis,0,2,0.9262,1.2,11293
agent_3,text_processing,0,2,0.9238,1.0,7569
agent_3,image_analysis,1,0,0.925,1.8,3345
agent_3,image_analysis,1,2,0.9242,1.8,4346
agent_1,code_generation,0,2,0.9727,1.5,12492
agent_3,data_analysis,1,1,0.9123,1.2,2653
agent_2,text_processing,1,2,0.9141,1.0,3179
agent_1,text_processing,1,1,0.9417,1.0,2166
agent_1,image_analysis,0,1,0.9828,1.8,13207
agent_1,text_processing,1,0,0.9501,1.0,2150
agent_2,data_analysis,0,0,0.9465,1.2,8409
agent_1,data_analysis,1,3,0.9371,1.2,3818
agent_2,code_generation,1,2,0.9601,1.5,4666
agent_2,code_generation,1,3,0.9144,1.5,5290
agent_1,code_generation,0,1,0.937,1.5,10461
agent_2,data_analysis,0,2,0.9283,1.2,11645
agent_1,text_processing,1,2,0.9065,1.0,2761
agent_3,image_analysis,1,1,0.95,1.8,3480
agent_3,code_generation,0,3,0.9437,1.5,11581
agent_2,code_generation,1,1,0.9652,1.5,4413
agent_3,code_generation,0,0,0.9527,1.5,8643
agent_3,image_analysis,1,0,0.9112,1.8,2961
agent_3,text_processing,0,2,0.933,1.0,6881
agent_2,text_processing,1,3,0.9596,1.0,3827
agent_3,text_processing,0,3,0.9762,1.0,8036
agent_2,image_analysis,0,0,0.9773,1.8,12156
agent_2,text_processing,1,3,0.9201,1.0,3389
agent_2,image_analysis,0,0,0.9881,1.8,12224
agent_2,image_analysis,0,2,0.9772,1.8,15521
agent_2,code_generation,1,0,0.9888,1.5,3720
agent_3,code_generation,0,1,0.914,1.5,9967
agent_1,code_generation,0,2,0.941,1.5,12374
agent_2,data_analysis,0,1,0.9501,1.2,10515
agent_3,code_generation,0,0,0.952,1.5,7781
agent_1,text_processing,1,1,0.9409,1.0,2305
agent_1,code_generation,0,3,0.911,1.5,13880
agent_2,image_analysis,0,2,0.9342,1.8,16272
agent_3,text_processing,0,3,0.9491,1.0,7353
agent_2,image_analysis,0,3,0.9588,1.8,19989
agent_3,code_generation,0,2,0.9192,1.5,10996
agent_3,image_analysis,1,0,0.9696,1.8,3184
agent_1,data_analysis,1,1,0.9349,1.2,2720
agent_3,code_generation,0,2,0.9104,1.5,11274
agent_3,image_analysis,1,0,0.9183,1.8,3341
agent_3,data_analysis,1,1,0.9138,1.2,2396
agent_1,data_analysis,1,0,0.9743,1.2,2345
agent_1,text_processing,1,0,0.907,1.0,1803
agent_3,text_processing,0,0,0.9878,1.0,4920
agent_2,text_processing,1,3,0.9191,1.0,3618
agent_3,data_analysis,1,1,0.9665,1.2,2564
agent_2,text_processing,1,0,0.9563,1.0,2448
agent_2,code_generation,1,2,0.9096,1.5,4463
agent_2,text_processing,1,2,0.9814,1.0,3115
agent_2,code_generation,1,1,0.9885,1.5,4469
agent_2,text_processing,1,0,0.9011,1.0,2199
agent_2,code_generation,1,0,0.9064,1.5,3637
agent_2,data_analysis,0,0,0.9422,1.2,8698
agent_2,data_analysis,0,3,0.93,1.2,11855
agent_2,text_processing,1,0,0.9831,1.0,2205
agent_3,data_analysis,1,0,0.9441,1.2,2028
agent_3,text_processing,0,2,0.9424,1.0,6325
agent_2,text_processing,1,0,0.9764,1.0,2575
agent_2,data_analysis,0,2,0.9058,1.2,11380
agent_3,text_processing,0,1,0.9177,1.0,6535
agent_1,image_analysis,0,0,0.9402,1.8,10994
agent_2,image_analysis,0,1,0.9871,1.8,14105
agent_3,image_analysis,1,1,0.9514,1.8,3378
agent_3,data_analysis,1,2,0.911,1.2,2845
agent_3,data_analysis,1,3,0.901,1.2,3298
agent_3,code_generation,0,1,0.9108,1.5,9334
agent_3,image_analysis,1,2,0.9876,1.8,4509
agent_3,code_generation,0,3,0.9176,1.5,11655
agent_1,text_processing,1,1,0.9018,1.0,2078
agent_3,text_processing,0,2,0.9788,1.0,7585
agent_2,text_processing,1,1,0.9252,1.0,2729
agent_1,code_generation,0,2,0.9712,1.5,10960
agent_2,data_analysis,0,3,0.9311,1.2,11718
agent_3,data_analysis,1,1,0.939,1.2,2319
agent_2,code_generation,1,3,0.9481,1.5,4738
agent_1,text_processing,1,2,0.938,1.0,2506
agent_3,image_analysis,1,0,0.9092,1.8,3406
agent_1,text_processing,1,1,0.9389,1.0,2326
agent_2,text_processing,1,0,0.9845,1.0,2354
agent_2,image_analysis,0,0,0.9362,1.8,12849
agent_3,text_processing,0,3,0.9372,1.0,7516
agent_1,data_analysis,1,0,0.9331,1.2,2596
agent_3,data_analysis,1,0,0.9803,1.2,2096
agent_1,code_generation,0,0,0.928,1.5,8319
agent_3,code_generation,0,1,0.9477,1.5,8638
agent_2,data_analysis,0,0,0.9828,1.2,8025
agent_3,image_analysis,1,3,0.9518,1.8,4897
agent_3,data_analysis,1,2,0.9722,1.2,3027
agent_2,data_analysis,0,3,0.978,1.2,13289
agent_3,text_processing,0,1,0.9204,1.0,6214
agent_1,code_generation,0,1,0.9433,1.5,9437
agent_1,code_generation,0,3,0.9484,1.5,12895
agent_2,text_processing,1,1,0.922,1.0,2886
agent_1,text_processing,1,1,0.9768,1.0,2410
agent_2,code_generation,1,0,0.9638,1.5,3555
agent_2,code_generation,1,3,0.9532,1.5,5029
agent_3,data_analysis,1,1,0.9682,1.2,2474
agent_2,image_analysis,0,1,0.9077,1.8,16301
agent_3,image_analysis,1,0,0.9795,1.8,2920
agent_1,image_analysis,0,2,0.9401,1.8,14572
agent_2,code_generation,1,2,0.9666,1.5,4829
agent_2,image_analysis,0,3,0.9252,1.8,18126
agent_2,data_analysis,0,0,0.9505,1.2,9058
agent_3,text_processing,0,1,0.9645,1.0,5886
agent_1,code_generation,0,2,0.9055,1.5,11198
agent_1,text_processing,1,0,0.9593,1.0,1917
agent_2,code_generation,1,3,0.9356,1.5,5561
agent_2,text_processing,1,0,0.9717,1.0,2366
agent_1,data_analysis,1,1,0.9204,1.2,3000
agent_2,data_analysis,0,3,0.9091,1.2,12639
agent_3,text_processing,0,3,0.9101,1.0,8355
agent_2,text_processing,1,2,0.9222,1.0,3218
agent_2,image_analysis,0,1,0.9477,1.8,16083
agent_2,data_analysis,0,2,0.9805,1.2,11639
agent_2,code_generation,1,3,0.9602,1.5,5007
agent_1,code_generation,0,0,0.916,1.5,8807
agent_2,text_processing,1,0,0.9112,1.0,2267
agent_1,code_generation,0,0,0.9427,1.5,9098
agent_3,text_processing,0,3,0.9402,1.0,7791
agent_2,image_analysis,0,2,0.9345,1.8,15494
agent_1,code_generation,0,3,0.972,1.5,13387
agent_3,image_analysis,1,3,0.9806,1.8,4515
agent_2,code_generation,1,0,0.9215,1.5,3389
agent_3,code_generation,0,2,0.945,1.5,10156
agent_3,code_generation,0,1,0.9161,1.5,8517
agent_1,data_analysis,1,2,0.9129,1.2,2975
agent_3,code_generation,0,1,0.961,1.5,9237
agent_2,code_generation,1,1,0.9587,1.5,4067
agent_1,code_generation,0,3,0.9429,1.5,12729
agent_3,code_generation,0,3,0.9218,1.5,12386
agent_2,image_analysis,0,1,0.9486,1.8,14828
agent_3,data_analysis,1,2,0.9724,1.2,2866
agent_1,code_generation,0,3,0.9139,1.5,13518
agent_1,data_analysis,1,2,0.9694,1.2,3189
agent_3,text_processing,0,0,0.9289,1.0,5780
agent_1,code_generation,0,0,0.9358,1.5,9014
agent_3,text_processing,0,3,0.961,1.0,7618
agent_2,code_generation,1,0,0.9082,1.5,3906
agent_1,image_analysis,0,0,0.9604,1.8,11068
agent_2,code_generation,1,3,0.9246,1.5,4847
agent_2,data_analysis,0,3,0.9785,1.2,12580
agent_2,data_analysis,0,1,0.9055,1.2,10144
agent_3,code_generation,0,2,0.972,1.5,10030
agent_2,code_generation,1,0,0.9219,1.5,3501
agent_3,image_analysis,1,1,0.9768,1.8,3540
agent_3,text_processing,0,2,0.9736,1.0,7305
agent_1,code_generation,0,3,0.9274,1.5,13301
agent_2,image_analysis,0,1,0.9354,1.8,14211
agent_1,data_analysis,1,2,0.9788,1.2,3119
agent_3,image_analysis,1,3,0.9864,1.8,4806
agent_3,image_analysis,1,2,0.9228,1.8,4060
agent_2,image_analysis,0,3,0.9483,1.8,19174
agent_2,text_processing,1,2,0.9099,1.0,2844
agent_3,text_processing,0,0,0.9355,1.0,5515
agent_3,text_processing,0,0,0.9083,1.0,5153
agent_1,text_processing,1,2,0.9802,1.0,2827
agent_2,image_analysis,0,3,0.9416,1.8,18182
agent_2,code_generation,1,2,0.9883,1.5,4320
agent_1,text_processing,1,1,0.9118,1.0,2497
agent_2,data_analysis,0,0,0.9458,1.2,9475
agent_1,code_generation,0,2,0.9454,1.5,11554
agent_2,code_generation,1,1,0.9075,1.5,3874
agent_1,text_processing,1,2,0.9841,1.0,2607
agent_3,image_analysis,1,0,0.9532,1.8,3548
agent_3,text_processing,0,1,0.9129,1.0,6446
agent_1,image_analysis,0,1,0.9331,1.8,13508
agent_2,data_analysis,0,0,0.9288,1.2,8094
agent_2,image_analysis,0,2,0.9339,1.8,16852
agent_1,data_analysis,1,3,0.987,1.2,3677
agent_2,image_analysis,0,3,0.9533,1.8,19456
agent_2,code_generation,1,3,0.9121,1.5,5091
agent_2,image_analysis,0,2,0.9467,1.8,18140
agent_3,image_analysis,1,2,0.9093,1.8,4385
agent_1,data_analysis,1,2,0.9314,1.2,3052
agent_3,data_analysis,1,0,0.9422,1.2,2097
agent_2,image_analysis,0,0,0.9752,1.8,14219
agent_2,image_analysis,0,3,0.9736,1.8,19783
agent_1,image_analysis,0,0,0.9356,1.8,10392
agent_3,image_analysis,1,2,0.9642,1.8,4328
agent_2,code_generation,1,0,0.9739,1.5,3834
agent_1,text_processing,1,0,0.9172,1.0,2155
agent_3,code_generation,0,0,0.9229,1.5,7550
agent_1,image_analysis,0,1,0.9826,1.8,11276
agent_3,image_analysis,1,0,0.9308,1.8,3061
agent_2,text_processing,1,2,0.9472,1.0,2928
agent_3,code_generation,0,2,0.9482,1.5,9560
agent_1,text_processing,1,0,0.9188,1.0,2106
agent_2,image_analysis,0,0,0.9448,1.8,12051
agent_2,code_generation,1,2,0.9719,1.5,4692
agent_1,image_analysis,0,1,0.9849,1.8,13460
agent_2,data_analysis,0,0,0.9651,1.2,9094
agent_2,code_generation,1,2,0.9016,1.5,5056
agent_3,text_processing,0,3,0.9116,1.0,8579
agent_1,image_analysis,0,3,0.9706,1.8,14570
agent_2,data_analysis,0,0,0.9037,1.2,8679
agent_2,text_processing,1,0,0.9138,1.0,2286
agent_2,code_generation,1,2,0.9582,1.5,4872
agent_1,text_processing,1,3,0.9175,1.0,2849
agent_2,data_analysis,0,0,0.9226,1.2,8397
agent_1,code_generation,0,1,0.9609,1.5,9847
agent_3,text_processing,0,2,0.9319,1.0,6417
agent_2,image_analysis,0,3,0.9655,1.8,18573
agent_1,text_processing,1,3,0.9441,1.0,2812
agent_3,text_processing,0,1,0.9019,1.0,6783
agent_3,text_processing,0,1,0.9675,1.0,5990
agent_3,image_analysis,1,0,0.9438,1.8,3337
agent_1,text_processing,1,3,0.972,1.0,3062
agent_2,text_processing,1,3,0.906,1.0,3766
agent_2,code_generation,1,3,0.9583,1.5,4992
agent_1,code_generation,0,1,0.9761,1.5,10191
agent_1,text_processing,1,1,0.9673,1.0,2145
agent_2,data_analysis,0,3,0.9534,1.2,13449
agent_2,image_analysis,0,2,0.9665,1.8,16087
agent_2,data_analysis,0,2,0.9728,1.2,11725
agent_3,text_processing,0,2,0.9796,1.0,7572
agent_2,image_analysis,0,0,0.9595,1.8,13414
agent_3,text_processing,0,1,0.9243,1.0,6274
agent_1,text_processing,1,0,0.9071,1.0,1818
agent_2,image_analysis,0,2,0.9538,1.8,17391
agent_1,text_processing,1,2,0.9709,1.0,2581
agent_2,data_analysis,0,1,0.9304,1.2,10922
agent_1,code_generation,0,2,0.9261,1.5,12045
agent_3,code_generation,0,3,0.9609,1.5,12103
agent_3,image_analysis,1,2,0.9374,1.8,4011
agent_2,data_analysis,0,2,0.9817,1.2,10202
agent_2,text_processing,1,0,0.9672,1.0,2458
agent_1,code_generation,0,2,0.9241,1.5,12754
agent_2,data_analysis,0,0,0.9135,1.2,9208
agent_1,image_analysis,0,0,0.9466,1.8,10035
agent_3,code_generation,0,3,0.9171,1.5,11148
agent_1,code_generation,0,1,0.9324,1.5,10089
agent_2,code_generation,1,1,0.9549,1.5,3870
agent_3,code_generation,0,2,0.9053,1.5,11052
agent_2,data_analysis,0,3,0.9159,1.2,12759
agent_2,text_processing,1,3,0.9535,1.0,3813
agent_2,text_processing,1,0,0.9822,1.0,2409
agent_3,text_processing,0,0,0.9254,1.0,5125
agent_1,image_analysis,0,2,0.9573,1.8,13738
agent_3,image_analysis,1,0,0.9407,1.8,3533
agent_3,image_analysis,1,3,0.9071,1.8,4473
agent_3,image_analysis,1,3,0.9333,1.8,4972
agent_2,code_generation,1,2,0.9166,1.5,4271
agent_3,text_processing,0,2,0.9147,1.0,7009
agent_1,data_analysis,1,2,0.9642,1.2,3177
agent_2,image_analysis,0,1,0.9138,1.8,14815
agent_3,code_generation,0,2,0.9216,1.5,10250
agent_3,data_analysis,1,1,0.9118,1.2,2716
agent_2,data_analysis,0,1,0.9654,1.2,9077
agent_3,text_processing,0,0,0.9515,1.0,5887
agent_3,image_analysis,1,0,0.9868,1.8,3095
agent_1,code_generation,0,1,0.9591,1.5,9883
agent_2,code_generation,1,2,0.9349,1.5,5099
agent_3,code_generation,0,2,0.928,1.5,9485
agent_2,data_analysis,0,3,0.968,1.2,11344
agent_2,data_analysis,0,2,0.956,1.2,11086
agent_3,image_analysis,1,0,0.9606,1.8,3073
agent_3,image_analysis,1,0,0.9091,1.8,3419
agent_1,data_analysis,1,2,0.9213,1.2,3035
agent_1,image_analysis,0,0,0.9131,1.8,11154
agent_2,image_analysis,0,0,0.9849,1.8,13905
agent_3,image_analysis,1,2,0.9418,1.8,3965
agent_3,data_analysis,1,0,0.9534,1.2,2019
agent_1,code_generation,0,1,0.9805,1.5,10500
agent_2,text_processing,1,2,0.9377,1.0,3059
agent_1,text_processing,1,0,0.9453,1.0,1968
agent_1,image_analysis,0,0,0.9366,1.8,9737
agent_1,text_processing,1,0,0.9831,1.0,2016
agent_2,text_processing,1,2,0.967,1.0,3171
agent_1,code_generation,0,1,0.9534,1.5,10635
agent_2,data_analysis,0,3,0.9563,1.2,12492
agent_3,image_analysis,1,2,0.9397,1.8,4549
agent_1,text_processing,1,0,0.9497,1.0,1899
agent_1,image_analysis,0,3,0.9472,1.8,15707
agent_3,image_analysis,1,2,0.9807,1.8,4200
agent_3,code_generation,0,2,0.927,1.5,9546
agent_1,text_processing,1,1,0.9863,1.0,2315
agent_2,text_processing,1,2,0.9106,1.0,2873
agent_2,code_generation,1,3,0.9568,1.5,5077
agent_3,code_generation,0,1,0.9751,1.5,8476
agent_2,code_generation,1,0,0.9576,1.5,3275
agent_2,text_processing,1,0,0.9883,1.0,2476
agent_3,data_analysis,1,1,0.9462,1.2,2338
agent_3,code_generation,0,2,0.932,1.5,11468
agent_2,text_processing,1,2,0.9176,1.0,3378
agent_3,data_analysis,1,1,0.9845,1.2,2402
agent_2,image_analysis,0,2,0.9504,1.8,17372
agent_2,data_analysis,0,3,0.9563,1.2,12474
agent_1,code_generation,0,2,0.9256,1.5,11200
agent_3,data_analysis,1,0,0.9667,1.2,2334
agent_1,text_processing,1,3,0.9881,1.0,2716
agent_3,text_processing,0,1,0.9701,1.0,5837
agent_3,code_generation,0,0,0.9383,1.5,8687
agent_3,data_analysis,1,2,0.9374,1.2,2915
agent_3,code_generation,0,1,0.9212,1.5,8602
agent_3,data_analysis,1,0,0.9602,1.2,2252
agent_1,image_analysis,0,3,0.9476,1.8,14927
agent_2,data_analysis,0,0,0.9773,1.2,9013
agent_2,code_generation,1,0,0.9293,1.5,3936
agent_3,data_analysis,1,0,0.9459,1.2,2263
agent_3,code_generation,0,0,0.924,1.5,7459
agent_1,data_analysis,1,0,0.9468,1.2,2525
agent_1,text_processing,1,0,0.9887,1.0,2189
agent_3,text_processing,0,0,0.9236,1.0,5573
agent_1,data_analysis,1,3,0.9866,1.2,3216
agent_2,text_processing,1,0,0.9734,1.0,2428
agent_1,text_processing,1,1,0.9781,1.0,2240
agent_2,data_analysis,0,1,0.9788,1.2,10021
agent_3,data_analysis,1,2,0.9525,1.2,2873
agent_3,code_generation,0,2,0.9728,1.5,9747
agent_1,image_analysis,0,1,0.9395,1.8,11273
agent_3,data_analysis,1,1,0.9256,1.2,2375
agent_3,code_generation,0,2,0.94,1.5,10623
agent_2,text_processing,1,0,0.9554,1.0,2533
agent_1,text_processing,1,1,0.9248,1.0,2370
agent_1,image_analysis,0,3,0.9162,1.8,16882
agent_2,image_analysis,0,3,0.9675,1.8,19306
agent_1,image_analysis,0,1,0.9555,1.8,13290
agent_1,text_processing,1,3,0.9442,1.0,2806
agent_1,data_analysis,1,1,0.9186,1.2,2841
agent_2,data_analysis,0,2,0.9021,1.2,10770
agent_2,code_generation,1,1,0.9846,1.5,4005
agent_3,text_processing,0,2,0.9312,1.0,6922
agent_1,image_analysis,0,1,0.9291,1.8,12423
agent_3,data_analysis,1,0,0.9321,1.2,2133
agent_1,image_analysis,0,2,0.9611,1.8,14680
agent_2,image_analysis,0,0,0.9602,1.8,13886
agent_1,image_analysis,0,3,0.9063,1.8,16170
agent_1,code_generation,0,1,0.9283,1.5,10249
agent_1,data_analysis,1,1,0.9504,1.2,2590
agent_3,data_analysis,1,0,0.9288,1.2,2300
agent_1,image_analysis,0,3,0.9484,1.8,15642
agent_2,code_generation,1,0,0.9605,1.5,3849
agent_1,image_analysis,0,2,0.9212,1.8,14576
agent_3,text_processing,0,0,0.969,1.0,5201
agent_2,text_processing,1,2,0.9877,1.0,2985
agent_3,image_analysis,1,1,0.9497,1.8,3456
agent_1,code_generation,0,3,0.9153,1.5,12111
agent_3,code_generation,0,3,0.9339,1.5,11778
agent_2,code_generation,1,2,0.9136,1.5,4835
agent_2,text_processing,1,0,0.971,1.0,2458
agent_2,data_analysis,0,3,0.967,1.2,12776
agent_1,code_generation,0,1,0.9754,1.5,9395
agent_2,image_analysis,0,0,0.9503,1.8,13489
agent_2,image_analysis,0,0,0.9781,1.8,11774
agent_2,code_generation,1,1,0.9318,1.5,3749
agent_2,image_analysis,0,1,0.9339,1.8,13840
agent_1,data_analysis,1,0,0.9881,1.2,2613
agent_1,code_generation,0,3,0.9406,1.5,13275
agent_1,image_analysis,0,0,0.9036,1.8,10408
agent_3,image_analysis,1,2,0.9704,1.8,3903
agent_2,text_processing,1,2,0.9398,1.0,3232
agent_3,data_analysis,1,2,0.9527,1.2,2689
agent_1,image_analysis,0,0,0.9679,1.8,11056
agent_2,code_generation,1,1,0.9162,1.5,3916
agent_3,text_processing,0,3,0.9641,1.0,7087
agent_1,image_analysis,0,0,0.9625,1.8,11587
agent_3,code_generation,0,2,0.9766,1.5,11324
agent_1,data_analysis,1,1,0.9317,1.2,2953
agent_1,image_analysis,0,1,0.9876,1.8,12130
agent_1,data_analysis,1,2,0.9609,1.2,3307
agent_1,image_analysis,0,2,0.9213,1.8,13956
agent_1,data_analysis,1,2,0.9826,1.2,3205
agent_3,image_analysis,1,2,0.9765,1.8,4010
agent_1,image_analysis,0,3,0.9741,1.8,14389
agent_3,text_processing,0,0,0.9741,1.0,5004
agent_2,text_processing,1,1,0.9234,1.0,3010
agent_3,data_analysis,1,1,0.9714,1.2,2608
agent_3,text_processing,0,0,0.9357,1.0,5065
agent_1,text_processing,1,0,0.9344,1.0,2164
agent_1,code_generation,0,3,0.9204,1.5,12511
agent_3,text_processing,0,2,0.9641,1.0,7360
agent_2,data_analysis,0,2,0.9627,1.2,11765
agent_1,data_analysis,1,0,0.9683,1.2,2380
agent_3,code_generation,0,2,0.9213,1.5,11156
agent_2,text_processing,1,0,0.9747,1.0,2201
agent_3,code_generation,0,3,0.9527,1.5,12561
agent_2,data_analysis,0,0,0.9681,1.2,9502
agent_3,code_generation,0,0,0.9284,1.5,8577
agent_3,code_generation,0,3,0.969,1.5,10692
agent_1,text_processing,1,1,0.9361,1.0,2514
agent_3,text_processing,0,2,0.9235,1.0,6709
agent_3,data_analysis,1,1,0.9049,1.2,2386
agent_2,data_analysis,0,2,0.9454,1.2,10936
agent_3,text_processing,0,0,0.9267,1.0,5128
agent_1,text_processing,1,0,0.9127,1.0,1857
agent_1,code_generation,0,3,0.9486,1.5,13402
agent_2,code_generation,1,1,0.936,1.5,4195
agent_1,code_generation,0,2,0.9351,1.5,11819
agent_1,image_analysis,0,1,0.9215,1.8,11978
agent_2,data_analysis,0,3,0.9805,1.2,12701
agent_3,data_analysis,1,1,0.9784,1.2,2436
agent_3,text_processing,0,0,0.9209,1.0,5418
agent_3,image_analysis,1,0,0.9523,1.8,3000
agent_2,code_generation,1,0,0.9686,1.5,3281
agent_2,data_analysis,0,1,0.9093,1.2,10896
agent_1,code_generation,0,3,0.9867,1.5,13652
agent_2,code_generation,1,1,0.9365,1.5,3850
agent_3,text_processing,0,1,0.9678,1.0,6390
agent_1,image_analysis,0,3,0.9607,1.8,15747
agent_3,image_analysis,1,1,0.9836,1.8,3810
agent_3,code_generation,0,0,0.9073,1.5,7807
agent_3,image_analysis,1,3,0.9486,1.8,4837
agent_3,data_analysis,1,0,0.9714,1.2,2299
agent_2,code_generation,1,2,0.9554,1.5,5059
agent_3,data_analysis,1,0,0.9522,1.2,2017
agent_3,image_analysis,1,1,0.9804,1.8,4012
agent_3,image_analysis,1,1,0.953,1.8,4037
agent_1,image_analysis,0,2,0.9583,1.8,15036
agent_2,data_analysis,0,2,0.9872,1.2,10948
agent_1,text_processing,1,2,0.9768,1.0,2526
agent_1,data_analysis,1,3,0.9709,1.2,3475
agent_2,text_processing,1,0,0.9241,1.0,2414
agent_1,image_analysis,0,2,0.9546,1.8,15274
agent_3,code_generation,0,2,0.9731,1.5,11083
agent_3,text_processing,0,3,0.9018,1.0,7107
agent_2,image_analysis,0,1,0.9032,1.8,16047
agent_3,text_processing,0,3,0.9776,1.0,7357
agent_1,data_analysis,1,0,0.9423,1.2,2217
agent_3,data_analysis,1,2,0.9283,1.2,2564
agent_3,text_processing,0,2,0.9091,1.0,7242
agent_1,image_analysis,0,3,0.9206,1.8,15301
agent_3,code_generation,0,1,0.9608,1.5,9235
